year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2016,South Carolina,SC,York,45091,President,Other,NA,6010,114357,20190722
2016,South Dakota,SD,Aurora,46003,President,Hillary Clinton,democrat,340,1407,20190722
2016,South Dakota,SD,Aurora,46003,President,Donald Trump,republican,974,1407,20190722
2016,South Dakota,SD,Aurora,46003,President,Other,NA,93,1407,20190722
2016,South Dakota,SD,Beadle,46005,President,Hillary Clinton,democrat,1912,6772,20190722
2016,South Dakota,SD,Beadle,46005,President,Donald Trump,republican,4455,6772,20190722
2016,South Dakota,SD,Beadle,46005,President,Other,NA,405,6772,20190722
2016,South Dakota,SD,Bennett,46007,President,Hillary Clinton,democrat,412,1149,20190722
2016,South Dakota,SD,Bennett,46007,President,Donald Trump,republican,666,1149,20190722
2016,South Dakota,SD,Bennett,46007,President,Other,NA,71,1149,20190722
2016,South Dakota,SD,Bon Homme,46009,President,Hillary Clinton,democrat,704,2974,20190722
2016,South Dakota,SD,Bon Homme,46009,President,Donald Trump,republican,2105,2974,20190722
2016,South Dakota,SD,Bon Homme,46009,President,Other,NA,165,2974,20190722
2016,South Dakota,SD,Brookings,46011,President,Hillary Clinton,democrat,4879,12680,20190722
2016,South Dakota,SD,Brookings,46011,President,Donald Trump,republican,6748,12680,20190722
2016,South Dakota,SD,Brookings,46011,President,Other,NA,1053,12680,20190722
2016,South Dakota,SD,Brown,46013,President,Hillary Clinton,democrat,5452,16114,20190722
2016,South Dakota,SD,Brown,46013,President,Donald Trump,republican,9613,16114,20190722
2016,South Dakota,SD,Brown,46013,President,Other,NA,1049,16114,20190722
2016,South Dakota,SD,Brule,46015,President,Hillary Clinton,democrat,571,2288,20190722
2016,South Dakota,SD,Brule,46015,President,Donald Trump,republican,1565,2288,20190722
2016,South Dakota,SD,Brule,46015,President,Other,NA,152,2288,20190722
2016,South Dakota,SD,Buffalo,46017,President,Hillary Clinton,democrat,296,490,20190722
2016,South Dakota,SD,Buffalo,46017,President,Donald Trump,republican,171,490,20190722
2016,South Dakota,SD,Buffalo,46017,President,Other,NA,23,490,20190722
2016,South Dakota,SD,Butte,46019,President,Hillary Clinton,democrat,696,4351,20190722
2016,South Dakota,SD,Butte,46019,President,Donald Trump,republican,3357,4351,20190722
2016,South Dakota,SD,Butte,46019,President,Other,NA,298,4351,20190722
2016,South Dakota,SD,Campbell,46021,President,Hillary Clinton,democrat,105,831,20190722
2016,South Dakota,SD,Campbell,46021,President,Donald Trump,republican,704,831,20190722
2016,South Dakota,SD,Campbell,46021,President,Other,NA,22,831,20190722
2016,South Dakota,SD,Charles Mix,46023,President,Hillary Clinton,democrat,935,3433,20190722
2016,South Dakota,SD,Charles Mix,46023,President,Donald Trump,republican,2382,3433,20190722
2016,South Dakota,SD,Charles Mix,46023,President,Other,NA,116,3433,20190722
2016,South Dakota,SD,Clark,46025,President,Hillary Clinton,democrat,398,1657,20190722
2016,South Dakota,SD,Clark,46025,President,Donald Trump,republican,1139,1657,20190722
2016,South Dakota,SD,Clark,46025,President,Other,NA,120,1657,20190722
2016,South Dakota,SD,Clay,46027,President,Hillary Clinton,democrat,2608,5069,20190722
2016,South Dakota,SD,Clay,46027,President,Donald Trump,republican,2109,5069,20190722
2016,South Dakota,SD,Clay,46027,President,Other,NA,352,5069,20190722
2016,South Dakota,SD,Codington,46029,President,Hillary Clinton,democrat,3174,11669,20190722
2016,South Dakota,SD,Codington,46029,President,Donald Trump,republican,7764,11669,20190722
2016,South Dakota,SD,Codington,46029,President,Other,NA,731,11669,20190722
2016,South Dakota,SD,Corson,46031,President,Hillary Clinton,democrat,535,1175,20190722
2016,South Dakota,SD,Corson,46031,President,Donald Trump,republican,588,1175,20190722
2016,South Dakota,SD,Corson,46031,President,Other,NA,52,1175,20190722
2016,South Dakota,SD,Custer,46033,President,Hillary Clinton,democrat,1121,4721,20190722
2016,South Dakota,SD,Custer,46033,President,Donald Trump,republican,3293,4721,20190722
2016,South Dakota,SD,Custer,46033,President,Other,NA,307,4721,20190722
2016,South Dakota,SD,Davison,46035,President,Hillary Clinton,democrat,2355,7952,20190722
2016,South Dakota,SD,Davison,46035,President,Donald Trump,republican,5157,7952,20190722
2016,South Dakota,SD,Davison,46035,President,Other,NA,440,7952,20190722
2016,South Dakota,SD,Day,46037,President,Hillary Clinton,democrat,974,2747,20190722
2016,South Dakota,SD,Day,46037,President,Donald Trump,republican,1627,2747,20190722
2016,South Dakota,SD,Day,46037,President,Other,NA,146,2747,20190722
2016,South Dakota,SD,Deuel,46039,President,Hillary Clinton,democrat,570,2080,20190722
2016,South Dakota,SD,Deuel,46039,President,Donald Trump,republican,1366,2080,20190722
2016,South Dakota,SD,Deuel,46039,President,Other,NA,144,2080,20190722
2016,South Dakota,SD,Dewey,46041,President,Hillary Clinton,democrat,888,1708,20190722
2016,South Dakota,SD,Dewey,46041,President,Donald Trump,republican,723,1708,20190722
2016,South Dakota,SD,Dewey,46041,President,Other,NA,97,1708,20190722
2016,South Dakota,SD,Douglas,46043,President,Hillary Clinton,democrat,214,1605,20190722
2016,South Dakota,SD,Douglas,46043,President,Donald Trump,republican,1338,1605,20190722
2016,South Dakota,SD,Douglas,46043,President,Other,NA,53,1605,20190722
2016,South Dakota,SD,Edmunds,46045,President,Hillary Clinton,democrat,380,1918,20190722
2016,South Dakota,SD,Edmunds,46045,President,Donald Trump,republican,1433,1918,20190722
2016,South Dakota,SD,Edmunds,46045,President,Other,NA,105,1918,20190722
2016,South Dakota,SD,Fall River,46047,President,Hillary Clinton,democrat,821,3563,20190722
2016,South Dakota,SD,Fall River,46047,President,Donald Trump,republican,2511,3563,20190722
2016,South Dakota,SD,Fall River,46047,President,Other,NA,231,3563,20190722
2016,South Dakota,SD,Faulk,46049,President,Hillary Clinton,democrat,204,1118,20190722
2016,South Dakota,SD,Faulk,46049,President,Donald Trump,republican,858,1118,20190722
2016,South Dakota,SD,Faulk,46049,President,Other,NA,56,1118,20190722
2016,South Dakota,SD,Grant,46051,President,Hillary Clinton,democrat,971,3564,20190722
2016,South Dakota,SD,Grant,46051,President,Donald Trump,republican,2382,3564,20190722
2016,South Dakota,SD,Grant,46051,President,Other,NA,211,3564,20190722
2016,South Dakota,SD,Gregory,46053,President,Hillary Clinton,democrat,391,2091,20190722
2016,South Dakota,SD,Gregory,46053,President,Donald Trump,republican,1600,2091,20190722
2016,South Dakota,SD,Gregory,46053,President,Other,NA,100,2091,20190722
2016,South Dakota,SD,Haakon,46055,President,Hillary Clinton,democrat,77,1044,20190722
2016,South Dakota,SD,Haakon,46055,President,Donald Trump,republican,936,1044,20190722
2016,South Dakota,SD,Haakon,46055,President,Other,NA,31,1044,20190722
2016,South Dakota,SD,Hamlin,46057,President,Hillary Clinton,democrat,555,2762,20190722
2016,South Dakota,SD,Hamlin,46057,President,Donald Trump,republican,2051,2762,20190722
2016,South Dakota,SD,Hamlin,46057,President,Other,NA,156,2762,20190722
2016,South Dakota,SD,Hand,46059,President,Hillary Clinton,democrat,334,1818,20190722
2016,South Dakota,SD,Hand,46059,President,Donald Trump,republican,1391,1818,20190722
2016,South Dakota,SD,Hand,46059,President,Other,NA,93,1818,20190722
2016,South Dakota,SD,Hanson,46061,President,Hillary Clinton,democrat,424,2006,20190722
2016,South Dakota,SD,Hanson,46061,President,Donald Trump,republican,1497,2006,20190722
2016,South Dakota,SD,Hanson,46061,President,Other,NA,85,2006,20190722
2016,South Dakota,SD,Harding,46063,President,Hillary Clinton,democrat,38,770,20190722
2016,South Dakota,SD,Harding,46063,President,Donald Trump,republican,695,770,20190722
2016,South Dakota,SD,Harding,46063,President,Other,NA,37,770,20190722
2016,South Dakota,SD,Hughes,46065,President,Hillary Clinton,democrat,2450,8175,20190722
2016,South Dakota,SD,Hughes,46065,President,Donald Trump,republican,5174,8175,20190722
2016,South Dakota,SD,Hughes,46065,President,Other,NA,551,8175,20190722
2016,South Dakota,SD,Hutchinson,46067,President,Hillary Clinton,democrat,692,3365,20190722
2016,South Dakota,SD,Hutchinson,46067,President,Donald Trump,republican,2517,3365,20190722
2016,South Dakota,SD,Hutchinson,46067,President,Other,NA,156,3365,20190722
2016,South Dakota,SD,Hyde,46069,President,Hillary Clinton,democrat,125,690,20190722
2016,South Dakota,SD,Hyde,46069,President,Donald Trump,republican,543,690,20190722
2016,South Dakota,SD,Hyde,46069,President,Other,NA,22,690,20190722
2016,South Dakota,SD,Jackson,46071,President,Hillary Clinton,democrat,323,1095,20190722
2016,South Dakota,SD,Jackson,46071,President,Donald Trump,republican,722,1095,20190722
2016,South Dakota,SD,Jackson,46071,President,Other,NA,50,1095,20190722
2016,South Dakota,SD,Jerauld,46073,President,Hillary Clinton,democrat,264,967,20190722
2016,South Dakota,SD,Jerauld,46073,President,Donald Trump,republican,648,967,20190722
2016,South Dakota,SD,Jerauld,46073,President,Other,NA,55,967,20190722
2016,South Dakota,SD,Jones,46075,President,Hillary Clinton,democrat,69,558,20190722
2016,South Dakota,SD,Jones,46075,President,Donald Trump,republican,450,558,20190722
2016,South Dakota,SD,Jones,46075,President,Other,NA,39,558,20190722
2016,South Dakota,SD,Kingsbury,46077,President,Hillary Clinton,democrat,703,2551,20190722
2016,South Dakota,SD,Kingsbury,46077,President,Donald Trump,republican,1680,2551,20190722
2016,South Dakota,SD,Kingsbury,46077,President,Other,NA,168,2551,20190722
2016,South Dakota,SD,Lake,46079,President,Hillary Clinton,democrat,2314,6786,20190722
2016,South Dakota,SD,Lake,46079,President,Donald Trump,republican,4038,6786,20190722
